category,api,time
file,NtCreateFile,1729022592.452875
system,LdrLoadDll,1729022592.468875
file,NtCreateFile,1729022592.468875
system,LdrLoadDll,1729022592.483875
file,NtOpenFile,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.499875
process,NtAllocateVirtualMemory,1729022592.515875
process,NtAllocateVirtualMemory,1729022592.515875
process,NtAllocateVirtualMemory,1729022592.515875
process,NtAllocateVirtualMemory,1729022592.515875
process,NtAllocateVirtualMemory,1729022592.515875
process,NtAllocateVirtualMemory,1729022592.515875
process,NtAllocateVirtualMemory,1729022592.515875
process,NtAllocateVirtualMemory,1729022592.515875
process,NtAllocateVirtualMemory,1729022592.515875
process,NtAllocateVirtualMemory,1729022592.515875
process,NtAllocateVirtualMemory,1729022592.515875
process,NtAllocateVirtualMemory,1729022592.515875
process,NtAllocateVirtualMemory,1729022592.515875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.530875
process,NtAllocateVirtualMemory,1729022592.546875
process,NtAllocateVirtualMemory,1729022592.546875
process,NtAllocateVirtualMemory,1729022592.546875
process,NtAllocateVirtualMemory,1729022592.546875
process,NtAllocateVirtualMemory,1729022592.546875
process,NtAllocateVirtualMemory,1729022592.546875
process,NtAllocateVirtualMemory,1729022592.546875
process,NtAllocateVirtualMemory,1729022592.546875
process,NtAllocateVirtualMemory,1729022592.546875
process,NtAllocateVirtualMemory,1729022592.546875
process,NtAllocateVirtualMemory,1729022592.546875
process,NtAllocateVirtualMemory,1729022592.546875
process,NtAllocateVirtualMemory,1729022592.546875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.562875
process,NtAllocateVirtualMemory,1729022592.577875
process,NtAllocateVirtualMemory,1729022592.577875
process,NtAllocateVirtualMemory,1729022592.577875
process,NtAllocateVirtualMemory,1729022592.577875
process,NtAllocateVirtualMemory,1729022592.577875
process,NtAllocateVirtualMemory,1729022592.577875
process,NtAllocateVirtualMemory,1729022592.577875
process,NtAllocateVirtualMemory,1729022592.577875
process,NtAllocateVirtualMemory,1729022592.577875
process,NtAllocateVirtualMemory,1729022592.577875
process,NtAllocateVirtualMemory,1729022592.577875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.593875
process,NtAllocateVirtualMemory,1729022592.608875
process,NtAllocateVirtualMemory,1729022592.608875
process,NtAllocateVirtualMemory,1729022592.608875
process,NtAllocateVirtualMemory,1729022592.608875
process,NtAllocateVirtualMemory,1729022592.608875
process,NtAllocateVirtualMemory,1729022592.608875
process,NtAllocateVirtualMemory,1729022592.608875
process,NtAllocateVirtualMemory,1729022592.608875
process,NtAllocateVirtualMemory,1729022592.608875
process,NtAllocateVirtualMemory,1729022592.608875
process,NtAllocateVirtualMemory,1729022592.608875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.624875
process,NtAllocateVirtualMemory,1729022592.640875
process,NtAllocateVirtualMemory,1729022592.640875
process,NtAllocateVirtualMemory,1729022592.640875
process,NtAllocateVirtualMemory,1729022592.640875
process,NtAllocateVirtualMemory,1729022592.640875
process,NtAllocateVirtualMemory,1729022592.640875
process,NtAllocateVirtualMemory,1729022592.640875
process,NtAllocateVirtualMemory,1729022592.640875
process,NtAllocateVirtualMemory,1729022592.640875
process,NtAllocateVirtualMemory,1729022592.640875
process,NtAllocateVirtualMemory,1729022592.640875
process,NtAllocateVirtualMemory,1729022592.640875
process,NtAllocateVirtualMemory,1729022592.640875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.655875
process,NtAllocateVirtualMemory,1729022592.671875
process,NtAllocateVirtualMemory,1729022592.671875
process,NtAllocateVirtualMemory,1729022592.671875
process,NtAllocateVirtualMemory,1729022592.671875
process,NtAllocateVirtualMemory,1729022592.671875
process,NtAllocateVirtualMemory,1729022592.671875
process,NtAllocateVirtualMemory,1729022592.671875
process,NtAllocateVirtualMemory,1729022592.671875
process,NtAllocateVirtualMemory,1729022592.671875
process,NtAllocateVirtualMemory,1729022592.671875
process,NtAllocateVirtualMemory,1729022592.671875
process,NtAllocateVirtualMemory,1729022592.671875
process,NtAllocateVirtualMemory,1729022592.671875
process,CreateProcessInternalW,1729022592.733875
process,NtProtectVirtualMemory,1729022592.749875
system,LdrLoadDll,1729022592.812875
system,LdrLoadDll,1729022592.858875
system,LdrLoadDll,1729022592.858875
system,LdrLoadDll,1729022592.858875
system,LdrLoadDll,1729022592.858875
system,LdrLoadDll,1729022592.858875
system,LdrLoadDll,1729022592.874875
system,LdrLoadDll,1729022592.874875
system,LdrLoadDll,1729022592.874875
system,LdrLoadDll,1729022592.874875
system,LdrLoadDll,1729022592.874875
system,LdrLoadDll,1729022592.874875
file,NtOpenFile,1729022592.890875
system,LdrLoadDll,1729022593.015875
system,LdrLoadDll,1729022593.015875
process,NtProtectVirtualMemory,1729022593.015875
system,LdrLoadDll,1729022593.062875
process,NtProtectVirtualMemory,1729022593.077875
system,LdrLoadDll,1729022593.155875
system,LdrLoadDll,1729022593.155875
system,LdrLoadDll,1729022593.155875
system,LdrLoadDll,1729022593.155875
system,LdrLoadDll,1729022593.171875
system,LdrLoadDll,1729022593.171875
system,LdrLoadDll,1729022593.171875
system,LdrLoadDll,1729022593.171875
system,LdrLoadDll,1729022593.171875
system,LdrLoadDll,1729022593.171875
system,LdrLoadDll,1729022593.171875
system,LdrLoadDll,1729022593.187875
system,LdrLoadDll,1729022593.187875
process,NtProtectVirtualMemory,1729022593.187875
system,LdrLoadDll,1729022593.202875
system,LdrLoadDll,1729022593.202875
system,LdrLoadDll,1729022593.202875
file,NtOpenFile,1729022593.218875
file,NtOpenFile,1729022593.218875
file,NtOpenFile,1729022593.218875
file,NtOpenFile,1729022593.233875
file,NtOpenFile,1729022593.233875
system,LdrLoadDll,1729022593.265875
ole,OleInitialize,1729022593.437875
process,NtProtectVirtualMemory,1729022593.452875
process,NtProtectVirtualMemory,1729022593.483875
process,NtProtectVirtualMemory,1729022593.499875
process,NtProtectVirtualMemory,1729022593.499875
process,NtProtectVirtualMemory,1729022593.499875
process,NtProtectVirtualMemory,1729022593.499875
process,NtProtectVirtualMemory,1729022593.515875
process,NtProtectVirtualMemory,1729022593.515875
process,NtProtectVirtualMemory,1729022593.515875
process,NtProtectVirtualMemory,1729022593.530875
process,NtProtectVirtualMemory,1729022593.530875
process,NtProtectVirtualMemory,1729022593.530875
process,NtProtectVirtualMemory,1729022593.546875
process,NtProtectVirtualMemory,1729022593.546875
process,NtProtectVirtualMemory,1729022593.577875
process,NtAllocateVirtualMemory,1729022593.593875
process,NtProtectVirtualMemory,1729022593.593875
system,LdrLoadDll,1729022593.593875
process,NtProtectVirtualMemory,1729022593.608875
process,NtProtectVirtualMemory,1729022593.608875
process,NtProtectVirtualMemory,1729022593.608875
process,NtProtectVirtualMemory,1729022593.608875
process,NtProtectVirtualMemory,1729022593.624875
process,NtProtectVirtualMemory,1729022593.624875
process,NtProtectVirtualMemory,1729022593.624875
process,NtProtectVirtualMemory,1729022593.624875
process,NtProtectVirtualMemory,1729022593.624875
process,NtProtectVirtualMemory,1729022593.624875
process,NtProtectVirtualMemory,1729022593.640875
process,NtProtectVirtualMemory,1729022593.655875
system,LdrLoadDll,1729022593.671875
process,NtProtectVirtualMemory,1729022593.671875
process,NtProtectVirtualMemory,1729022593.671875
process,NtProtectVirtualMemory,1729022593.671875
system,LdrLoadDll,1729022593.671875
process,NtProtectVirtualMemory,1729022593.671875
process,NtAllocateVirtualMemory,1729022593.671875
process,NtAllocateVirtualMemory,1729022593.671875
process,NtAllocateVirtualMemory,1729022593.687875
process,NtProtectVirtualMemory,1729022593.702875
process,NtProtectVirtualMemory,1729022593.702875
system,LdrLoadDll,1729022593.702875
process,NtProtectVirtualMemory,1729022593.702875
process,NtProtectVirtualMemory,1729022593.718875
process,NtProtectVirtualMemory,1729022593.718875
system,LdrLoadDll,1729022593.718875
process,NtProtectVirtualMemory,1729022593.718875
system,LdrLoadDll,1729022593.796875
process,NtProtectVirtualMemory,1729022593.812875
process,NtProtectVirtualMemory,1729022593.827875
system,LdrLoadDll,1729022593.858875
system,LdrLoadDll,1729022593.858875
process,NtAllocateVirtualMemory,1729022593.858875
system,LdrLoadDll,1729022593.905875
system,LdrLoadDll,1729022593.921875
file,NtCreateFile,1729022593.937875
process,NtAllocateVirtualMemory,1729022593.937875
process,NtAllocateVirtualMemory,1729022593.952875
process,NtAllocateVirtualMemory,1729022593.952875
system,LdrLoadDll,1729022593.968875
system,LdrLoadDll,1729022593.968875
process,NtAllocateVirtualMemory,1729022593.968875
process,NtAllocateVirtualMemory,1729022593.968875
process,NtResumeThread,1729022593.968875
system,LdrLoadDll,1729022593.983875
system,LdrLoadDll,1729022593.999875
file,NtCreateFile,1729022593.999875
file,NtCreateFile,1729022593.999875
file,NtCreateFile,1729022593.999875
file,NtCreateFile,1729022594.015875
process,NtAllocateVirtualMemory,1729022594.015875
file,NtCreateFile,1729022594.015875
file,NtCreateFile,1729022594.030875
system,LdrLoadDll,1729022594.030875
system,LdrLoadDll,1729022594.046875
system,LdrLoadDll,1729022594.046875
system,LdrLoadDll,1729022594.046875
process,NtAllocateVirtualMemory,1729022594.062875
process,NtAllocateVirtualMemory,1729022594.062875
process,NtAllocateVirtualMemory,1729022594.062875
process,NtAllocateVirtualMemory,1729022594.062875
system,LdrLoadDll,1729022594.077875
file,NtCreateFile,1729022594.093875
system,LdrLoadDll,1729022594.093875
system,LdrLoadDll,1729022594.093875
system,LdrLoadDll,1729022594.108875
process,NtProtectVirtualMemory,1729022594.155875
process,NtProtectVirtualMemory,1729022594.155875
system,LdrLoadDll,1729022594.155875
process,NtAllocateVirtualMemory,1729022594.155875
system,LdrLoadDll,1729022594.171875
system,LdrLoadDll,1729022594.171875
ole,CoInitializeEx,1729022594.171875
file,NtCreateFile,1729022594.187875
file,NtCreateFile,1729022594.187875
file,NtCreateFile,1729022594.187875
file,NtCreateFile,1729022594.202875
file,NtCreateFile,1729022594.202875
file,NtCreateFile,1729022594.218875
system,LdrLoadDll,1729022594.218875
process,NtProtectVirtualMemory,1729022594.218875
process,NtProtectVirtualMemory,1729022594.218875
system,LdrLoadDll,1729022594.218875
ole,CoUninitialize,1729022594.218875
process,NtProtectVirtualMemory,1729022594.233875
system,LdrLoadDll,1729022594.233875
process,NtProtectVirtualMemory,1729022594.233875
file,NtCreateFile,1729022594.233875
file,NtCreateFile,1729022594.249875
file,NtCreateFile,1729022594.249875
file,NtCreateFile,1729022594.249875
file,NtCreateFile,1729022594.249875
file,NtCreateFile,1729022594.265875
system,LdrLoadDll,1729022594.265875
system,LdrLoadDll,1729022594.265875
ole,CoInitializeEx,1729022594.265875
file,NtCreateFile,1729022594.265875
file,NtCreateFile,1729022594.265875
file,NtCreateFile,1729022594.265875
file,NtCreateFile,1729022594.280875
file,NtCreateFile,1729022594.280875
file,NtCreateFile,1729022594.280875
ole,CoUninitialize,1729022594.296875
process,NtProtectVirtualMemory,1729022594.296875
process,NtProtectVirtualMemory,1729022594.296875
process,NtProtectVirtualMemory,1729022594.296875
process,NtProtectVirtualMemory,1729022594.296875
system,LdrLoadDll,1729022594.312875
process,NtAllocateVirtualMemory,1729022594.327875
process,NtAllocateVirtualMemory,1729022594.327875
system,LdrLoadDll,1729022594.327875
file,NtCreateFile,1729022594.343875
system,LdrLoadDll,1729022594.343875
system,LdrLoadDll,1729022594.358875
file,NtCreateFile,1729022594.374875
system,LdrLoadDll,1729022594.390875
process,NtProtectVirtualMemory,1729022594.405875
process,NtAllocateVirtualMemory,1729022594.421875
process,NtAllocateVirtualMemory,1729022594.421875
system,LdrLoadDll,1729022594.421875
system,LdrLoadDll,1729022594.421875
process,NtProtectVirtualMemory,1729022594.437875
process,NtProtectVirtualMemory,1729022594.452875
process,NtProtectVirtualMemory,1729022594.452875
process,NtProtectVirtualMemory,1729022594.452875
system,LdrLoadDll,1729022594.452875
system,LdrLoadDll,1729022594.452875
process,NtProtectVirtualMemory,1729022594.452875
file,NtCreateFile,1729022594.452875
file,NtWriteFile,1729022594.468875
system,LdrLoadDll,1729022594.468875
file,NtCreateFile,1729022594.468875
process,NtProtectVirtualMemory,1729022594.468875
process,NtProtectVirtualMemory,1729022594.483875
process,NtProtectVirtualMemory,1729022594.483875
process,NtProtectVirtualMemory,1729022594.483875
process,NtProtectVirtualMemory,1729022594.499875
system,LdrLoadDll,1729022594.499875
process,NtProtectVirtualMemory,1729022594.499875
process,NtProtectVirtualMemory,1729022594.499875
process,NtProtectVirtualMemory,1729022594.499875
process,NtProtectVirtualMemory,1729022594.515875
system,LdrLoadDll,1729022594.515875
process,NtProtectVirtualMemory,1729022594.515875
process,NtProtectVirtualMemory,1729022594.530875
system,LdrLoadDll,1729022594.530875
process,NtProtectVirtualMemory,1729022594.546875
process,NtProtectVirtualMemory,1729022594.546875
process,NtProtectVirtualMemory,1729022594.546875
process,NtProtectVirtualMemory,1729022594.546875
process,NtAllocateVirtualMemory,1729022594.546875
process,NtAllocateVirtualMemory,1729022594.562875
system,LdrLoadDll,1729022594.562875
process,NtProtectVirtualMemory,1729022594.562875
process,NtProtectVirtualMemory,1729022594.562875
process,NtProtectVirtualMemory,1729022594.562875
file,NtCreateFile,1729022594.562875
process,NtProtectVirtualMemory,1729022594.577875
process,NtAllocateVirtualMemory,1729022594.577875
process,NtProtectVirtualMemory,1729022594.577875
process,NtProtectVirtualMemory,1729022594.577875
system,LdrLoadDll,1729022594.577875
process,NtProtectVirtualMemory,1729022594.577875
system,LdrLoadDll,1729022594.608875
process,NtProtectVirtualMemory,1729022594.608875
process,NtProtectVirtualMemory,1729022594.608875
process,NtProtectVirtualMemory,1729022594.608875
process,NtProtectVirtualMemory,1729022594.608875
process,NtProtectVirtualMemory,1729022594.608875
process,NtProtectVirtualMemory,1729022594.608875
process,NtProtectVirtualMemory,1729022594.608875
process,NtProtectVirtualMemory,1729022594.624875
system,LdrLoadDll,1729022594.624875
process,NtProtectVirtualMemory,1729022594.640875
process,NtProtectVirtualMemory,1729022594.640875
system,LdrLoadDll,1729022594.655875
process,NtProtectVirtualMemory,1729022594.671875
process,NtProtectVirtualMemory,1729022594.671875
process,NtProtectVirtualMemory,1729022594.671875
process,NtProtectVirtualMemory,1729022594.671875
process,NtProtectVirtualMemory,1729022594.687875
system,LdrLoadDll,1729022594.687875
process,NtProtectVirtualMemory,1729022594.687875
process,NtProtectVirtualMemory,1729022594.687875
process,NtProtectVirtualMemory,1729022594.687875
process,NtProtectVirtualMemory,1729022594.702875
process,NtProtectVirtualMemory,1729022594.702875
process,NtProtectVirtualMemory,1729022594.702875
process,NtProtectVirtualMemory,1729022594.702875
process,NtProtectVirtualMemory,1729022594.702875
process,NtProtectVirtualMemory,1729022594.718875
process,NtProtectVirtualMemory,1729022594.718875
process,NtProtectVirtualMemory,1729022594.718875
process,NtProtectVirtualMemory,1729022594.718875
process,NtProtectVirtualMemory,1729022594.718875
process,NtProtectVirtualMemory,1729022594.718875
process,NtProtectVirtualMemory,1729022594.718875
process,NtProtectVirtualMemory,1729022594.733875
process,NtProtectVirtualMemory,1729022594.733875
process,NtProtectVirtualMemory,1729022594.733875
system,LdrLoadDll,1729022594.733875
process,NtProtectVirtualMemory,1729022594.749875
system,LdrLoadDll,1729022594.749875
system,LdrLoadDll,1729022594.749875
file,NtCreateFile,1729022594.765875
file,NtCreateFile,1729022594.780875
file,NtCreateFile,1729022594.796875
process,NtProtectVirtualMemory,1729022594.796875
system,LdrLoadDll,1729022594.796875
process,NtProtectVirtualMemory,1729022594.796875
file,NtCreateFile,1729022594.796875
file,NtCreateFile,1729022594.812875
file,NtCreateFile,1729022594.812875
file,NtCreateFile,1729022594.827875
file,NtCreateFile,1729022594.827875
file,NtCreateFile,1729022594.858875
process,NtProtectVirtualMemory,1729022594.858875
process,NtProtectVirtualMemory,1729022594.858875
process,NtProtectVirtualMemory,1729022594.874875
system,LdrLoadDll,1729022594.874875
process,NtProtectVirtualMemory,1729022594.874875
process,NtProtectVirtualMemory,1729022594.874875
process,NtProtectVirtualMemory,1729022594.874875
file,NtCreateFile,1729022594.905875
process,NtProtectVirtualMemory,1729022595.155875
process,NtProtectVirtualMemory,1729022595.155875
file,NtCreateFile,1729022595.171875
process,NtProtectVirtualMemory,1729022595.171875
system,LdrLoadDll,1729022595.171875
process,NtProtectVirtualMemory,1729022595.171875
process,NtProtectVirtualMemory,1729022595.187875
process,NtProtectVirtualMemory,1729022595.187875
system,LdrLoadDll,1729022595.187875
file,NtCreateFile,1729022595.187875
system,LdrLoadDll,1729022595.202875
system,LdrLoadDll,1729022595.202875
system,LdrLoadDll,1729022595.202875
file,NtCreateFile,1729022595.202875
system,LdrLoadDll,1729022595.202875
process,NtProtectVirtualMemory,1729022595.218875
process,NtProtectVirtualMemory,1729022595.218875
process,NtProtectVirtualMemory,1729022595.233875
process,NtProtectVirtualMemory,1729022595.233875
process,NtProtectVirtualMemory,1729022595.233875
process,NtProtectVirtualMemory,1729022595.233875
process,NtProtectVirtualMemory,1729022595.233875
process,NtProtectVirtualMemory,1729022595.233875
system,LdrLoadDll,1729022595.265875
system,LdrLoadDll,1729022595.265875
process,NtProtectVirtualMemory,1729022595.280875
process,NtProtectVirtualMemory,1729022595.280875
process,NtProtectVirtualMemory,1729022595.280875
process,NtProtectVirtualMemory,1729022595.280875
process,NtProtectVirtualMemory,1729022595.280875
process,NtProtectVirtualMemory,1729022595.280875
process,NtProtectVirtualMemory,1729022595.280875
process,NtProtectVirtualMemory,1729022595.296875
system,LdrLoadDll,1729022595.296875
process,NtProtectVirtualMemory,1729022595.312875
process,NtProtectVirtualMemory,1729022595.312875
process,NtProtectVirtualMemory,1729022595.312875
process,NtProtectVirtualMemory,1729022595.312875
process,NtProtectVirtualMemory,1729022595.327875
process,NtProtectVirtualMemory,1729022595.327875
process,NtProtectVirtualMemory,1729022595.327875
process,NtProtectVirtualMemory,1729022595.327875
system,LdrLoadDll,1729022595.327875
system,LdrLoadDll,1729022595.327875
system,LdrLoadDll,1729022595.343875
process,NtProtectVirtualMemory,1729022595.358875
system,LdrLoadDll,1729022595.358875
process,NtProtectVirtualMemory,1729022595.358875
process,NtProtectVirtualMemory,1729022595.358875
process,NtProtectVirtualMemory,1729022595.374875
process,NtProtectVirtualMemory,1729022595.452875
process,NtProtectVirtualMemory,1729022595.452875
process,NtProtectVirtualMemory,1729022603.655875
system,LdrLoadDll,1729022603.671875
process,NtProtectVirtualMemory,1729022603.671875
process,NtProtectVirtualMemory,1729022603.671875
process,NtProtectVirtualMemory,1729022603.671875
process,NtProtectVirtualMemory,1729022603.671875
process,NtProtectVirtualMemory,1729022603.671875
system,LdrLoadDll,1729022603.687875
process,NtResumeThread,1729022603.687875
file,NtOpenFile,1729022603.687875
process,NtProtectVirtualMemory,1729022603.687875
system,LdrLoadDll,1729022603.702875
system,LdrLoadDll,1729022603.702875
ole,CoInitializeEx,1729022603.702875
system,LdrLoadDll,1729022603.702875
process,NtProtectVirtualMemory,1729022603.702875
process,NtProtectVirtualMemory,1729022603.718875
process,NtProtectVirtualMemory,1729022603.718875
file,NtCreateFile,1729022603.718875
file,NtCreateFile,1729022603.733875
system,LdrLoadDll,1729022603.733875
file,NtCreateFile,1729022603.733875
ole,CoInitializeSecurity,1729022603.749875
process,NtAllocateVirtualMemory,1729022603.749875
file,NtCreateFile,1729022603.765875
file,NtCreateFile,1729022603.765875
system,LdrLoadDll,1729022603.780875
file,NtCreateFile,1729022603.780875
process,NtProtectVirtualMemory,1729022603.796875
system,LdrLoadDll,1729022603.796875
process,NtProtectVirtualMemory,1729022603.796875
file,NtOpenFile,1729022603.812875
file,NtOpenFile,1729022603.812875
file,NtCreateFile,1729022603.827875
file,NtOpenFile,1729022603.827875
file,NtOpenFile,1729022603.843875
file,NtOpenFile,1729022603.843875
file,NtCreateFile,1729022603.858875
file,NtCreateFile,1729022603.874875
file,NtCreateFile,1729022603.874875
file,NtCreateFile,1729022603.874875
process,NtProtectVirtualMemory,1729022603.890875
process,NtProtectVirtualMemory,1729022603.890875
system,LdrLoadDll,1729022603.890875
system,LdrLoadDll,1729022603.890875
system,LdrLoadDll,1729022603.890875
file,NtOpenFile,1729022603.905875
system,LdrLoadDll,1729022603.905875
file,NtCreateFile,1729022603.905875
file,NtCreateFile,1729022603.921875
process,NtResumeThread,1729022603.937875
process,NtAllocateVirtualMemory,1729022603.937875
file,NtCreateFile,1729022603.937875
process,NtProtectVirtualMemory,1729022603.952875
file,NtCreateFile,1729022603.952875
process,NtProtectVirtualMemory,1729022603.968875
process,NtProtectVirtualMemory,1729022603.983875
process,NtProtectVirtualMemory,1729022603.983875
file,NtOpenFile,1729022603.983875
system,LdrLoadDll,1729022603.983875
file,NtCreateFile,1729022603.999875
file,NtCreateFile,1729022603.999875
file,NtCreateFile,1729022604.015875
file,NtCreateFile,1729022604.046875
file,NtOpenFile,1729022604.046875
file,NtCreateFile,1729022604.062875
process,NtProtectVirtualMemory,1729022604.077875
process,NtProtectVirtualMemory,1729022604.093875
file,NtCreateFile,1729022604.093875
file,NtCreateFile,1729022604.108875
file,NtCreateFile,1729022604.108875
file,NtCreateFile,1729022604.108875
system,LdrLoadDll,1729022604.108875
file,NtCreateFile,1729022604.140875
file,NtOpenFile,1729022604.155875
file,NtCreateFile,1729022604.155875
process,NtAllocateVirtualMemory,1729022604.187875
process,NtProtectVirtualMemory,1729022604.187875
file,NtCreateFile,1729022604.187875
file,NtCreateFile,1729022604.202875
file,NtCreateFile,1729022604.218875
process,NtProtectVirtualMemory,1729022604.218875
process,NtProtectVirtualMemory,1729022604.218875
file,NtCreateFile,1729022604.218875
file,NtCreateFile,1729022604.233875
file,NtCreateFile,1729022604.249875
file,NtCreateFile,1729022604.249875
file,NtCreateFile,1729022604.249875
file,NtCreateFile,1729022604.265875
file,NtOpenFile,1729022604.265875
file,NtCreateFile,1729022604.280875
file,NtCreateFile,1729022604.296875
file,NtCreateFile,1729022604.327875
file,NtCreateFile,1729022604.358875
file,NtCreateFile,1729022604.374875
file,NtOpenFile,1729022604.390875
file,NtCreateFile,1729022604.405875
file,NtCreateFile,1729022604.421875
file,NtOpenFile,1729022604.452875
file,NtCreateFile,1729022604.468875
file,NtCreateFile,1729022604.468875
file,NtOpenFile,1729022604.483875
file,NtCreateFile,1729022604.499875
file,NtCreateFile,1729022604.499875
file,NtOpenFile,1729022604.515875
file,NtCreateFile,1729022604.530875
file,NtOpenFile,1729022604.546875
process,NtProtectVirtualMemory,1729022604.718875
process,NtProtectVirtualMemory,1729022604.718875
process,NtProtectVirtualMemory,1729022604.718875
process,NtProtectVirtualMemory,1729022604.718875
process,NtProtectVirtualMemory,1729022604.733875
process,NtProtectVirtualMemory,1729022604.733875
process,NtProtectVirtualMemory,1729022604.733875
process,NtProtectVirtualMemory,1729022604.733875
